"","loan_amount","sector","term_in_months","borrower_genders","date"
"4852",950,"Agriculture",14,"female",2014-04-10
"4853",125,"Retail",2,"female",2014-04-10
"4854",250,"Food",6,"female",2014-04-10
"4855",125,"Services",3,"female",2014-04-10
"4856",125,"Food",3,"female",2014-04-10
"4857",125,"Construction",11,"male",2014-04-10
"4858",700,"Agriculture",30,"male",2014-04-10
"4859",275,"Services",11,"male",2014-04-10
"4860",75,"Retail",3,"female",2014-04-10
"4861",250,"Services",6,NA,2014-04-10
"4862",75,"Arts",3,"female",2014-04-10
"4863",375,"Services",9,"female",2014-04-10
"4864",250,"Food",14,"female",2014-04-10
"4865",250,"Services",6,"female",2014-04-10
"4866",600,"Construction",8,"male",2014-04-10
"4867",250,"Food",14,"female",2014-04-10
"4868",250,"Food",13,"female",2014-04-10
"4869",350,"Clothing",11,"female",2014-04-11
"4870",175,"Food",14,"female",2014-04-11
"4871",375,"Clothing",9,"female",2014-04-11
"4872",250,"Retail",14,"female",2014-04-11
"4873",250,"Retail",14,"female",2014-04-11
"4874",800,"Agriculture",32,"male",2014-04-11
"4875",475,"Food",14,"female",2014-04-11
"4876",600,"Agriculture",20,"female",2014-04-11
"4877",125,"Agriculture",3,"male",2014-04-11
"4878",600,"Services",14,"female",2014-04-11
"4879",575,"Services",14,"female",2014-04-11
"4880",375,"Food",9,"female",2014-04-11
"4881",600,"Services",14,"female",2014-04-11
"4882",350,"Services",14,"female",2014-04-11
"4883",475,"Food",11,"female",2014-04-11
"4884",575,"Services",14,"female",2014-04-11
"4885",375,"Food",9,"female",2014-04-11
"4886",375,"Services",9,"female",2014-04-11
"4887",350,"Food",14,"female",2014-04-11
"4888",375,"Clothing",9,"female",2014-04-11
"4889",475,"Retail",14,"female",2014-04-11
"4890",125,"Retail",3,"female",2014-04-11
"4891",825,"Retail",14,"female",2014-04-11
"4892",250,"Agriculture",8,"male",2014-04-11
"4893",600,"Retail",14,"male",2014-04-11
"4894",125,"Food",14,"female",2014-04-11
"4895",350,"Retail",11,"male",2014-04-11
"4896",250,"Food",14,"female",2014-04-11
"4897",475,"Retail",11,"male",2014-04-11
"4898",1175,"Agriculture",5,"female",2014-04-11
"4899",300,"Retail",14,"female",2014-04-11
"4900",1225,"Construction",26,"male",2014-04-11
"4901",350,"Retail",14,"female",2014-04-11
"4902",250,"Food",11,"female",2014-04-11
"4903",600,"Agriculture",14,"male",2014-04-11
"4904",1150,"Services",26,"female",2014-04-11
"4905",350,"Retail",14,"female",2014-04-11
"4906",1400,"Agriculture",41,"male",2014-04-11
"4907",475,"Food",14,"female",2014-04-11
"4908",250,"Retail",14,"female",2014-04-11
"4909",350,"Retail",14,"female",2014-04-11
"4910",700,"Services",14,"female",2014-04-11
"4911",925,"Retail",13,"female",2014-04-11
"4912",800,"Agriculture",32,"male",2014-04-11
"4913",250,"Food",14,"female",2014-04-11
"4914",125,"Retail",3,"female",2014-04-11
"4915",600,"Retail",14,"female",2014-04-11
"4916",600,"Agriculture",14,"male",2014-04-11
"4917",350,"Food",14,"female",2014-04-11
"4918",425,"Agriculture",14,"male",2014-04-11
"4919",600,"Food",14,"female",2014-04-11
"4920",125,"Agriculture",3,"female",2014-04-11
"4921",350,"Food",14,"female",2014-04-11
"4922",600,"Agriculture",31,"male",2014-04-11
"4923",475,"Food",14,"female",2014-04-11
"4924",350,"Agriculture",25,"female",2014-04-12
"4925",125,"Retail",2,"female",2014-04-12
"4926",375,"Food",9,"female",2014-04-12
"4927",125,"Retail",2,"female",2014-04-12
"4928",125,"Food",3,"female",2014-04-12
"4929",375,"Food",9,"female",2014-04-12
"4930",125,"Retail",3,"female",2014-04-12
"4931",250,"Agriculture",8,"female",2014-04-14
"4932",600,"Clothing",14,"female",2014-04-14
"4933",175,"Food",14,"female",2014-04-14
"4934",600,"Construction",14,"female",2014-04-14
"4935",925,"Construction",14,"male",2014-04-14
"4936",250,"Retail",14,"female",2014-04-14
"4937",175,"Clothing",14,"female",2014-04-14
"4938",250,"Services",13,"male",2014-04-14
"4939",600,"Transportation",11,"male",2014-04-14
"4940",350,"Food",14,"male",2014-04-14
"4941",1050,"Clothing",14,"female",2014-04-14
"4942",600,"Food",11,"female",2014-04-14
"4943",125,"Clothing",3,"female",2014-04-14
"4944",425,"Agriculture",14,"female",2014-04-14
"4945",50,"Arts",3,"female",2014-04-14
"4946",250,"Food",8,"male",2014-04-14
"4947",1275,"Services",14,"male",2014-04-14
"4948",100,"Clothing",3,"female",2014-04-14
"4949",475,"Food",14,"male",2014-04-14
"4950",250,"Construction",8,"male",2014-04-14
"4951",600,"Agriculture",14,"male",2014-04-14
"4952",250,"Retail",8,"male",2014-04-14
"4953",600,"Retail",8,"female",2014-04-14
"4954",700,"Retail",14,"female",2014-04-14
"4955",250,"Clothing",8,"female",2014-04-14
"4956",250,"Food",14,"female",2014-04-14
"4957",250,"Food",14,"female",2014-04-14
"4958",250,"Retail",11,"female",2014-04-14
"4959",250,"Retail",8,"male",2014-04-14
"4960",700,"Retail",20,"female",2014-04-14
"4961",375,"Retail",9,"female",2014-04-14
"4962",175,"Food",8,"female",2014-04-14
"4963",600,"Services",8,"female",2014-04-14
"4964",825,"Clothing",20,"female",2014-04-14
"4965",600,"Services",14,"female",2014-04-14
"4966",250,"Housing",8,"female",2014-04-14
"4967",250,"Retail",11,"female",2014-04-14
"4968",125,"Agriculture",14,"male",2014-04-14
"4969",350,"Agriculture",14,"female",2014-04-14
"4970",600,"Retail",14,"female",2014-04-14
"4971",350,"Transportation",11,"male",2014-04-14
"4972",925,"Food",14,"male",2014-04-14
"4973",250,"Food",14,"female",2014-04-14
"4974",125,"Retail",8,"female",2014-04-14
"4975",1050,"Food",14,"male",2014-04-14
"4976",100,"Services",3,"female",2014-04-14
"4977",600,"Food",14,"female",2014-04-14
"4978",125,"Arts",3,"female",2014-04-14
"4979",250,"Manufacturing",8,"male",2014-04-14
"4980",600,"Retail",14,"female",2014-04-14
"4981",475,"Transportation",5,"male",2014-04-14
"4982",250,"Manufacturing",11,"male",2014-04-14
"4983",475,"Food",14,"male",2014-04-14
"4984",600,"Retail",8,"male",2014-04-14
"4985",600,"Agriculture",14,"female",2014-04-14
"4986",250,"Food",5,"female",2014-04-14
"4987",250,"Food",14,"female",2014-04-14
"4988",250,"Retail",8,"female",2014-04-14
"4989",100,"Clothing",3,"female",2014-04-14
"4990",250,"Retail",8,"female",2014-04-14
"4991",250,"Food",14,"female",2014-04-14
"4992",250,"Retail",14,"female",2014-04-14
"4993",350,"Food",14,"female",2014-04-14
"4994",125,"Food",14,"female",2014-04-14
"4995",250,"Agriculture",11,"male",2014-04-14
"4996",600,"Retail",14,"female",2014-04-14
"4997",150,"Services",6,"female",2014-04-14
"4998",350,"Agriculture",50,"male",2014-04-14
"4999",250,"Retail",8,"female",2014-04-14
"5000",75,"Services",3,"female",2014-04-14
"5001",600,"Agriculture",14,"female",2014-04-14
"5002",475,"Agriculture",20,NA,2014-04-14
"5003",600,"Food",11,"male",2014-04-14
"5004",250,"Food",8,"male",2014-04-14
"5005",600,"Retail",14,"female",2014-04-14
"5006",250,"Retail",8,"female",2014-04-14
"5007",125,"Food",5,"female",2014-04-14
"5008",350,"Food",14,"female",2014-04-14
"5009",75,"Retail",3,"female",2014-04-14
"5010",600,"Retail",14,"male",2014-04-14
"5011",250,"Food",14,"female",2014-04-14
"5012",175,"Agriculture",14,"female",2014-04-14
"5013",600,"Services",14,"female",2014-04-14
"5014",475,"Agriculture",14,"female",2014-04-14
"5015",475,"Clothing",11,"female",2014-04-14
"5016",475,"Retail",11,"male",2014-04-14
"5017",375,"Food",9,"female",2014-04-14
"5018",375,"Health",2,"female",2014-04-14
"5019",300,"Food",14,"female",2014-04-14
"5020",1400,"Retail",19,"female",2014-04-14
"5021",250,"Retail",14,"female",2014-04-14
"5022",250,"Agriculture",14,"female",2014-04-14
"5023",250,"Food",13,"female",2014-04-14
"5024",125,"Retail",3,"female",2014-04-14
"5025",350,"Food",14,"female",2014-04-14
"5026",325,"Agriculture",32,"female",2014-04-14
"5027",475,"Food",14,"female",2014-04-14
"5028",925,"Food",14,"male",2014-04-14
"5029",600,"Transportation",14,"female",2014-04-14
"5030",350,"Food",11,"male",2014-04-14
"5031",600,"Retail",14,"female",2014-04-14
"5032",600,"Retail",11,"female",2014-04-14
"5033",475,"Food",14,"female",2014-04-14
"5034",250,"Retail",8,"female",2014-04-14
"5035",600,"Agriculture",14,"female",2014-04-14
"5036",475,"Agriculture",14,"female",2014-04-14
"5037",475,"Food",14,"female",2014-04-14
"5038",600,"Food",14,"female",2014-04-14
"5039",600,"Food",14,"female",2014-04-14
"5040",425,"Food",14,"female",2014-04-14
"5041",700,"Food",14,"male",2014-04-14
"5042",125,"Transportation",3,"female",2014-04-14
"5043",1175,"Retail",20,"male",2014-04-14
"5044",250,"Agriculture",14,"female",2014-04-14
"5045",600,"Clothing",14,"female",2014-04-14
"5046",475,"Food",14,"female",2014-04-14
"5047",250,"Food",14,"female",2014-04-14
"5048",350,"Retail",8,"female",2014-04-14
"5049",375,"Health",9,"female",2014-04-14
"5050",250,"Food",14,"female",2014-04-14
"5051",125,"Services",8,"female",2014-04-14
"5052",125,"Services",3,"female",2014-04-14
"5053",250,"Food",13,"female",2014-04-14
"5054",475,"Food",13,"female",2014-04-14
"5055",250,"Food",11,"female",2014-04-14
"5056",175,"Education",11,"female",2014-04-14
"5057",250,"Transportation",8,"male",2014-04-14
"5058",250,"Construction",8,"male",2014-04-14
"5059",75,"Retail",3,"female",2014-04-14
"5060",1100,"Agriculture",14,"female",2014-04-14
"5061",250,"Clothing",14,"female",2014-04-14
"5062",250,"Retail",8,"male",2014-04-14
"5063",250,"Agriculture",14,"female",2014-04-14
"5064",475,"Food",14,"female",2014-04-14
"5065",425,"Food",14,"female",2014-04-14
"5066",250,"Food",8,"female",2014-04-14
"5067",250,"Services",8,"female",2014-04-14
"5068",250,"Retail",14,"male",2014-04-14
"5069",350,"Agriculture",50,"male",2014-04-14
"5070",175,"Agriculture",8,"female",2014-04-14
"5071",350,"Agriculture",50,"male",2014-04-14
"5072",200,"Agriculture",50,"male",2014-04-14
"5073",475,"Agriculture",20,"female",2014-04-14
"5074",350,"Agriculture",50,"male",2014-04-14
"5075",250,"Construction",11,"male",2014-04-14
"5076",250,"Transportation",14,"male",2014-04-14
"5077",100,"Services",3,"female",2014-04-14
"5078",125,"Food",3,"female",2014-04-14
"5079",475,"Retail",14,"female",2014-04-14
"5080",600,"Clothing",14,"female",2014-04-14
"5081",125,"Agriculture",8,"female",2014-04-14
"5082",600,"Retail",14,"female",2014-04-14
"5083",150,"Services",6,"female",2014-04-14
"5084",525,"Services",14,"female",2014-04-14
"5085",250,"Agriculture",14,"female",2014-04-14
"5086",250,"Food",8,"female",2014-04-14
"5087",600,"Food",14,"female",2014-04-14
"5088",175,"Agriculture",14,"male",2014-04-14
"5089",200,"Agriculture",50,"male",2014-04-14
"5090",125,"Retail",8,"female",2014-04-14
"5091",300,"Agriculture",14,"female",2014-04-14
"5092",125,"Food",8,"female",2014-04-14
"5093",475,"Agriculture",14,"female",2014-04-14
"5094",350,"Transportation",11,"male",2014-04-14
"5095",600,"Food",14,"female",2014-04-14
"5096",250,"Services",11,"female",2014-04-14
"5097",600,"Food",14,"female",2014-04-14
"5098",475,"Food",11,"female",2014-04-14
"5099",350,"Food",14,"female",2014-04-14
"5100",250,"Agriculture",8,"female",2014-04-14
"5101",600,"Clothing",14,"female",2014-04-14
"5102",250,"Services",14,"female",2014-04-14
"5103",600,"Retail",14,"female",2014-04-14
"5104",875,"Arts",14,"female",2014-04-14
"5105",600,"Transportation",11,"male",2014-04-14
"5106",250,"Agriculture",6,"female",2014-04-15
"5107",125,"Agriculture",3,"female",2014-04-15
"5108",125,"Agriculture",3,"female",2014-04-15
"5109",125,"Agriculture",8,"male",2014-04-15
"5110",250,"Retail",11,"male",2014-04-15
"5111",375,"Agriculture",9,"female",2014-04-15
"5112",375,"Services",9,"female",2014-04-15
"5113",375,"Services",9,"female",2014-04-15
"5114",375,"Retail",9,"female",2014-04-15
"5115",275,"Agriculture",14,"male",2014-04-15
"5116",125,"Agriculture",3,"female",2014-04-15
"5117",600,"Construction",14,"male",2014-04-15
"5118",125,"Agriculture",8,"female",2014-04-15
"5119",250,"Retail",6,"female",2014-04-15
"5120",125,"Food",3,"female",2014-04-15
"5121",700,"Services",14,"female",2014-04-15
"5122",750,"Food",14,"male",2014-04-15
"5123",125,"Agriculture",3,"female",2014-04-15
"5124",125,"Agriculture",3,"female",2014-04-15
"5125",125,"Food",3,"female",2014-04-15
"5126",125,"Agriculture",3,"female",2014-04-15
"5127",275,"Retail",14,"male",2014-04-15
"5128",125,"Food",3,"female",2014-04-15
"5129",375,"Agriculture",9,"female",2014-04-15
"5130",250,"Retail",11,NA,2014-04-15
"5131",125,"Retail",3,"female",2014-04-15
"5132",700,"Retail",14,"male",2014-04-15
"5133",250,"Agriculture",6,"female",2014-04-15
"5134",125,"Agriculture",3,"female",2014-04-15
"5135",800,"Agriculture",14,"male",2014-04-15
"5136",125,"Food",14,"female",2014-04-15
"5137",125,"Agriculture",3,"female",2014-04-15
"5138",375,"Agriculture",9,"female",2014-04-15
"5139",375,"Services",9,"female",2014-04-15
"5140",125,"Agriculture",3,"female",2014-04-15
"5141",875,"Food",20,"female",2014-04-15
"5142",1050,"Retail",13,"male",2014-04-16
"5143",875,"Transportation",11,"male",2014-04-16
"5144",250,"Retail",14,"female",2014-04-16
"5145",250,"Retail",8,"female",2014-04-16
"5146",425,"Retail",14,"female",2014-04-16
"5147",250,"Transportation",14,"male",2014-04-16
"5148",250,"Food",8,"male",2014-04-16
"5149",250,"Clothing",14,"female",2014-04-16
"5150",600,"Retail",13,"male",2014-04-16
"5151",250,"Food",8,"female",2014-04-16
"5152",375,"Food",9,"female",2014-04-16
"5153",250,"Food",8,"male",2014-04-16
"5154",75,"Services",3,"male",2014-04-16
"5155",250,"Food",11,"female",2014-04-16
"5156",250,"Retail",14,"male",2014-04-16
"5157",350,"Retail",11,"male",2014-04-16
"5158",475,"Retail",14,"female",2014-04-16
"5159",250,"Manufacturing",8,"male",2014-04-16
"5160",250,"Retail",10,"female",2014-04-16
"5161",125,"Food",14,"female",2014-04-16
"5162",250,"Transportation",8,"male",2014-04-16
"5163",250,"Retail",13,"female",2014-04-16
"5164",250,"Food",14,"female",2014-04-16
"5165",250,"Clothing",8,"male",2014-04-16
"5166",250,"Services",8,"male",2014-04-16
"5167",250,"Services",8,"male",2014-04-16
"5168",475,"Agriculture",14,"female",2014-04-16
"5169",1175,"Food",14,"male",2014-04-16
"5170",125,"Retail",8,"female",2014-04-16
"5171",375,"Agriculture",9,"female",2014-04-16
"5172",250,"Services",8,"female",2014-04-16
"5173",125,"Agriculture",14,"female",2014-04-16
"5174",725,"Agriculture",18,"male",2014-04-16
"5175",475,"Retail",14,"male",2014-04-16
"5176",350,"Manufacturing",11,"male",2014-04-16
"5177",250,"Services",7,"male",2014-04-16
"5178",1100,"Agriculture",13,"male",2014-04-16
"5179",350,"Agriculture",13,"female",2014-04-16
"5180",600,"Clothing",14,"female",2014-04-16
"5181",250,"Retail",8,"male",2014-04-16
"5182",250,"Retail",8,"male",2014-04-16
"5183",925,"Food",14,"female",2014-04-16
"5184",300,"Food",8,"male",2014-04-16
"5185",250,"Clothing",4,"female",2014-04-16
"5186",250,"Retail",11,"female",2014-04-16
"5187",125,"Agriculture",8,"female",2014-04-16
"5188",250,"Retail",8,"female",2014-04-16
"5189",600,"Services",13,"male",2014-04-16
"5190",250,"Services",8,"female",2014-04-16
"5191",175,"Retail",8,"female",2014-04-16
"5192",250,"Food",7,"male",2014-04-16
"5193",250,"Agriculture",8,"female",2014-04-16
"5194",125,"Clothing",1,"female",2014-04-16
"5195",250,"Agriculture",8,"male",2014-04-16
"5196",250,"Food",11,"male",2014-04-16
"5197",475,"Retail",11,"female",2014-04-16
