"","loan_amount","sector","term_in_months","borrower_genders","date"
"626",75,"Housing",13,"female",2014-01-18
"627",100,"Food",8,"female",2014-01-18
"628",250,"Retail",14,"male",2014-01-18
"629",250,"Retail",11,"female",2014-01-18
"630",600,"Transportation",14,"male",2014-01-18
"631",600,"Food",14,"female",2014-01-18
"632",250,"Retail",11,"female",2014-01-18
"633",175,"Food",8,"male",2014-01-18
"634",250,"Clothing",11,"female",2014-01-18
"635",75,"Personal Use",13,"male",2014-01-18
"636",250,"Food",8,"female",2014-01-18
"637",825,"Agriculture",14,"male",2014-01-18
"638",250,"Food",14,"female",2014-01-18
"639",600,"Food",14,"male",2014-01-18
"640",250,"Clothing",14,"female",2014-01-18
"641",250,"Food",14,"male",2014-01-18
"642",1050,"Retail",14,"male",2014-01-18
"643",600,"Retail",14,"male",2014-01-18
"644",250,"Food",11,"female",2014-01-18
"645",475,"Personal Use",14,"female",2014-01-18
"646",125,"Food",8,"female",2014-01-18
"647",950,"Clothing",14,"female",2014-01-18
"648",600,"Food",14,"female",2014-01-18
"649",250,"Retail",8,"female",2014-01-18
"650",250,"Agriculture",8,"male",2014-01-18
"651",600,"Agriculture",14,"male",2014-01-18
"652",125,"Health",8,"female",2014-01-18
"653",600,"Retail",8,"female",2014-01-18
"654",250,"Transportation",11,"male",2014-01-18
"655",250,"Food",11,"female",2014-01-18
"656",350,"Food",14,"male",2014-01-18
"657",250,"Retail",14,"female",2014-01-18
"658",125,"Retail",3,"female",2014-01-18
"659",250,"Food",8,"male",2014-01-18
"660",1175,"Transportation",14,"male",2014-01-18
"661",600,"Transportation",14,"male",2014-01-18
"662",250,"Personal Use",13,"female",2014-01-18
"663",250,"Retail",14,"female",2014-01-18
"664",250,"Services",11,"female",2014-01-18
"665",375,"Clothing",9,"male",2014-01-18
"666",950,"Retail",14,"male",2014-01-18
"667",600,"Services",14,"female",2014-01-18
"668",250,"Retail",14,"female",2014-01-18
"669",125,"Clothing",8,"female",2014-01-18
"670",475,"Food",11,"female",2014-01-18
"671",600,"Food",14,"female",2014-01-18
"672",250,"Retail",14,"female",2014-01-18
"673",250,"Retail",8,"female",2014-01-18
"674",1400,"Clothing",14,"male",2014-01-18
"675",700,"Retail",14,"male",2014-01-18
"676",250,"Agriculture",6,"female",2014-01-18
"677",1175,"Transportation",14,"male",2014-01-18
"678",125,"Retail",3,"female",2014-01-18
"679",600,"Retail",14,"female",2014-01-18
"680",600,"Transportation",14,"male",2014-01-18
"681",250,"Retail",8,"female",2014-01-18
"682",250,"Food",11,"female",2014-01-18
"683",350,"Agriculture",50,"male",2014-01-19
"684",125,"Clothing",8,"female",2014-01-20
"685",125,"Clothing",3,"female",2014-01-20
"686",175,"Personal Use",8,"male",2014-01-20
"687",125,"Clothing",3,"female",2014-01-20
"688",175,"Personal Use",8,"female",2014-01-20
"689",175,"Food",14,"female",2014-01-20
"690",350,"Manufacturing",14,"male",2014-01-20
"691",375,"Food",9,"female",2014-01-20
"692",700,"Education",14,"female",2014-01-20
"693",250,"Food",14,"female",2014-01-20
"694",825,"Agriculture",14,"male",2014-01-20
"695",375,"Arts",9,"female",2014-01-20
"696",250,"Agriculture",14,"female",2014-01-20
"697",250,"Retail",8,"female",2014-01-20
"698",600,"Food",14,"female",2014-01-20
"699",525,"Clothing",14,"female",2014-01-20
"700",700,"Agriculture",14,"male",2014-01-20
"701",600,"Agriculture",11,"male",2014-01-20
"702",600,"Clothing",8,"female",2014-01-20
"703",250,"Food",8,"female",2014-01-20
"704",250,"Transportation",8,"male",2014-01-20
"705",250,"Education",14,"female",2014-01-20
"706",475,"Retail",14,"female",2014-01-20
"707",125,"Services",3,"female",2014-01-20
"708",250,"Food",6,"female",2014-01-20
"709",600,"Retail",14,"male",2014-01-20
"710",950,"Clothing",14,"female",2014-01-20
"711",125,"Clothing",11,"female",2014-01-20
"712",125,"Agriculture",14,"female",2014-01-20
"713",250,"Retail",8,"male",2014-01-20
"714",175,"Retail",8,"male",2014-01-20
"715",700,"Agriculture",20,"female",2014-01-20
"716",475,"Agriculture",20,"female",2014-01-20
"717",250,"Agriculture",11,"male",2014-01-20
"718",375,"Arts",9,"female",2014-01-20
"719",1175,"Food",14,"female",2014-01-20
"720",250,"Retail",6,"female",2014-01-20
"721",250,"Retail",8,"female",2014-01-20
"722",250,"Services",8,"female",2014-01-20
"723",250,"Food",6,"female",2014-01-20
"724",125,"Retail",8,"female",2014-01-20
"725",250,"Services",6,"female",2014-01-20
"726",950,"Agriculture",26,"male",2014-01-20
"727",125,"Arts",3,"female",2014-01-20
"728",350,"Services",14,"female",2014-01-20
"729",125,"Clothing",3,"female",2014-01-20
"730",125,"Food",3,"female",2014-01-20
"731",250,"Transportation",8,"male",2014-01-20
"732",125,"Agriculture",8,"female",2014-01-20
"733",250,"Food",8,"female",2014-01-20
"734",125,"Food",3,"female",2014-01-20
"735",600,"Agriculture",14,"male",2014-01-20
"736",250,"Retail",8,"female",2014-01-20
"737",250,"Food",8,"female",2014-01-20
"738",125,"Arts",3,"female",2014-01-20
"739",250,"Food",6,"female",2014-01-20
"740",250,"Retail",6,"female",2014-01-21
"741",700,"Agriculture",20,"male",2014-01-21
"742",125,"Arts",3,"female",2014-01-21
"743",1025,"Transportation",14,"male",2014-01-21
"744",350,"Agriculture",14,"female",2014-01-21
"745",125,"Construction",3,"female",2014-01-21
"746",250,"Retail",14,"female",2014-01-21
"747",975,"Services",14,"female",2014-01-21
"748",475,"Retail",11,"female",2014-01-21
"749",5875,"Retail",9,"male, female, female, male, male, female, female",2014-01-21
"750",250,"Clothing",6,"female",2014-01-21
"751",250,"Clothing",6,"female",2014-01-21
"752",125,"Clothing",1,"female",2014-01-21
"753",375,"Agriculture",10,"female, female, male, male",2014-01-21
"754",700,"Food",14,"female",2014-01-21
"755",350,"Agriculture",14,"female",2014-01-21
"756",700,"Agriculture",14,"female",2014-01-21
"757",350,"Food",14,"female",2014-01-21
"758",350,"Retail",13,"female",2014-01-21
"759",475,"Food",14,"female",2014-01-21
"760",600,"Services",11,"female",2014-01-21
"761",750,"Agriculture",20,"male",2014-01-21
"762",750,"Agriculture",20,"female",2014-01-21
"763",125,"Clothing",3,"female",2014-01-21
"764",125,"Food",3,"female",2014-01-21
"765",200,"Agriculture",10,"male, female",2014-01-21
"766",950,"Agriculture",26,"male",2014-01-21
"767",250,"Retail",6,"female",2014-01-22
"768",350,"Food",14,"female",2014-01-22
"769",200,"Agriculture",50,"male",2014-01-22
"770",200,"Agriculture",50,"male",2014-01-22
"771",250,"Retail",14,"female",2014-01-22
"772",475,"Transportation",11,"male",2014-01-22
"773",300,"Retail",14,"male",2014-01-22
"774",200,"Agriculture",50,"female",2014-01-22
"775",350,"Agriculture",50,"male",2014-01-22
"776",600,"Food",14,"female",2014-01-22
"777",200,"Agriculture",50,"female",2014-01-22
"778",350,"Agriculture",14,"female",2014-01-22
"779",200,"Agriculture",50,"male",2014-01-22
"780",350,"Agriculture",50,"male",2014-01-22
"781",350,"Clothing",14,"female",2014-01-22
"782",600,"Food",11,"female",2014-01-22
"783",950,"Retail",14,"male",2014-01-22
"784",200,"Services",6,"female",2014-01-22
"785",350,"Agriculture",50,"female",2014-01-22
"786",700,"Agriculture",20,"male",2014-01-22
"787",425,"Services",14,"female",2014-01-22
"788",100,"Services",3,"female",2014-01-22
"789",475,"Construction",14,"female",2014-01-22
"790",200,"Agriculture",50,"male",2014-01-22
"791",950,"Services",14,"male",2014-01-22
"792",600,"Transportation",14,"male",2014-01-22
"793",1175,"Retail",14,"male",2014-01-22
"794",1050,"Retail",20,"male",2014-01-22
"795",600,"Retail",8,"male",2014-01-22
"796",250,"Clothing",14,"female",2014-01-22
"797",250,"Food",8,"female",2014-01-22
"798",700,"Agriculture",26,"female",2014-01-22
"799",475,"Retail",14,"female",2014-01-22
"800",125,"Agriculture",3,"female",2014-01-22
"801",350,"Agriculture",50,"female",2014-01-22
"802",200,"Agriculture",50,"male",2014-01-22
"803",250,"Retail",11,"female",2014-01-22
"804",150,"Services",3,"female",2014-01-22
"805",475,"Retail",14,"male",2014-01-22
"806",475,"Food",14,"female",2014-01-22
"807",1175,"Services",26,"female",2014-01-22
"808",350,"Transportation",5,"male",2014-01-22
"809",200,"Agriculture",50,"male",2014-01-22
"810",250,"Food",11,"female",2014-01-22
"811",175,"Retail",8,"male",2014-01-22
"812",175,"Agriculture",38,"female",2014-01-22
"813",600,"Retail",11,"female",2014-01-22
"814",125,"Arts",3,"female",2014-01-22
"815",175,"Agriculture",38,"male",2014-01-22
"816",350,"Agriculture",50,"female",2014-01-22
"817",350,"Agriculture",50,"male",2014-01-22
"818",125,"Services",3,"female",2014-01-23
"819",250,"Food",11,"female",2014-01-23
"820",250,"Education",14,"female",2014-01-23
"821",350,"Health",8,"female",2014-01-23
"822",325,"Construction",8,"female",2014-01-23
"823",250,"Food",8,"female",2014-01-23
"824",600,"Clothing",14,"female",2014-01-23
"825",350,"Agriculture",14,"female",2014-01-23
"826",300,"Clothing",8,"male",2014-01-23
"827",125,"Clothing",3,"female",2014-01-23
"828",300,"Food",14,"female",2014-01-23
"829",475,"Food",14,"female",2014-01-23
"830",475,"Food",14,"female",2014-01-23
"831",125,"Clothing",6,"female",2014-01-23
"832",700,"Retail",14,"female",2014-01-23
"833",600,"Food",14,"female",2014-01-23
"834",125,"Services",3,"female",2014-01-23
"835",600,"Food",14,"female",2014-01-23
"836",250,"Agriculture",14,"female",2014-01-23
"837",600,"Food",14,"female",2014-01-23
"838",250,"Retail",8,"female",2014-01-23
"839",350,"Agriculture",14,"female",2014-01-23
"840",350,"Transportation",11,"male",2014-01-23
"841",350,"Food",14,"female",2014-01-23
"842",125,"Services",1,"male",2014-01-23
"843",250,"Food",14,"female",2014-01-23
"844",700,"Construction",11,"female",2014-01-23
"845",125,"Food",8,"female",2014-01-23
"846",250,"Agriculture",14,"female",2014-01-23
"847",125,"Services",8,"male",2014-01-23
"848",350,"Retail",14,"female",2014-01-23
"849",350,"Retail",14,"female",2014-01-23
"850",250,"Food",8,"male",2014-01-23
"851",250,"Retail",8,"male",2014-01-23
"852",250,"Food",14,"female",2014-01-23
"853",600,"Retail",14,"female",2014-01-23
"854",600,"Retail",14,"female",2014-01-23
"855",600,"Food",14,"female",2014-01-23
"856",250,"Food",14,"female",2014-01-23
"857",600,"Retail",14,"female",2014-01-23
"858",350,"Retail",14,"female",2014-01-23
"859",250,"Services",14,"female",2014-01-23
"860",125,"Clothing",8,"female",2014-01-23
"861",425,"Food",14,"female",2014-01-23
"862",600,"Retail",14,"male",2014-01-23
"863",250,"Food",14,"female",2014-01-23
"864",350,"Retail",8,"female",2014-01-23
"865",125,"Food",3,"female",2014-01-23
"866",125,"Agriculture",14,"female",2014-01-23
"867",350,"Clothing",14,"female",2014-01-23
"868",125,"Agriculture",11,"female",2014-01-23
"869",350,"Services",8,"female",2014-01-23
"870",250,"Agriculture",14,"female",2014-01-23
"871",250,"Retail",14,"female",2014-01-23
"872",350,"Retail",14,"female",2014-01-23
"873",250,"Food",14,"female",2014-01-23
"874",125,"Clothing",8,"female",2014-01-23
"875",250,"Services",11,"female",2014-01-23
"876",125,"Services",3,"female",2014-01-23
"877",600,"Food",14,"female",2014-01-23
"878",350,"Food",14,"female",2014-01-23
"879",250,"Services",11,"female",2014-01-23
"880",350,"Retail",14,"male",2014-01-23
"881",250,"Retail",8,"female",2014-01-23
"882",125,"Retail",14,"female",2014-01-23
"883",125,"Retail",3,"female",2014-01-23
"884",250,"Retail",8,"male",2014-01-23
"885",950,"Retail",14,"male",2014-01-23
"886",600,"Retail",14,"female",2014-01-23
"887",375,"Retail",14,"female",2014-01-24
"888",375,"Food",8,"female",2014-01-24
"889",525,"Retail",14,"female",2014-01-24
"890",125,"Agriculture",3,"female",2014-01-24
"891",3525,"Personal Use",26,"female, female, female",2014-01-24
"892",125,"Food",14,"female",2014-01-24
"893",250,"Food",14,"male",2014-01-24
"894",375,"Agriculture",8,"female",2014-01-24
"895",250,"Food",11,"female",2014-01-24
"896",250,"Clothing",14,"female",2014-01-24
"897",1425,"Retail",14,"male",2014-01-24
"898",175,"Food",14,"female",2014-01-24
"899",75,"Food",8,"female",2014-01-24
"900",250,"Retail",14,"female",2014-01-24
"901",125,"Services",3,"male",2014-01-24
"902",600,"Services",14,"female",2014-01-24
"903",250,"Retail",6,"female",2014-01-24
"904",125,"Food",8,"female",2014-01-24
"905",5850,"Retail",14,"female, male, male, male, male",2014-01-24
"906",250,"Food",6,"female",2014-01-24
"907",250,"Agriculture",8,"female",2014-01-24
"908",600,"Clothing",14,"female",2014-01-24
"909",200,"Retail",14,"female",2014-01-24
"910",700,"Retail",14,"male",2014-01-24
"911",250,"Food",8,"female",2014-01-24
"912",375,"Agriculture",14,"female",2014-01-24
"913",250,"Retail",8,"male",2014-01-24
"914",300,"Arts",8,"male",2014-01-24
"915",1175,"Agriculture",14,"female",2014-01-24
"916",600,"Clothing",14,"female",2014-01-24
"917",250,"Food",14,"female",2014-01-24
"918",600,"Construction",14,"female",2014-01-24
"919",1175,"Agriculture",14,"female",2014-01-24
"920",250,"Transportation",8,"male",2014-01-24
"921",600,"Transportation",14,"male",2014-01-24
"922",475,"Agriculture",14,"female",2014-01-24
"923",325,"Food",14,"female",2014-01-24
"924",250,"Services",8,"male",2014-01-24
"925",475,"Food",14,"male",2014-01-24
"926",250,"Food",14,"female",2014-01-24
"927",550,"Construction",14,"male",2014-01-24
"928",700,"Food",14,"female",2014-01-24
"929",600,"Agriculture",14,"male",2014-01-24
"930",250,"Food",11,"male",2014-01-24
"931",825,"Retail",14,"female",2014-01-24
"932",625,"Agriculture",11,"male",2014-01-24
"933",175,"Services",9,"female",2014-01-24
"934",1175,"Personal Use",26,"female",2014-01-24
"935",250,"Agriculture",14,"female",2014-01-24
"936",825,"Services",14,"female",2014-01-24
"937",600,"Services",14,"male",2014-01-24
"938",375,"Clothing",8,"female",2014-01-24
"939",125,"Services",14,"female",2014-01-24
"940",200,"Transportation",8,"male",2014-01-24
"941",600,"Retail",8,"male",2014-01-24
"942",375,"Agriculture",8,"female",2014-01-24
"943",125,"Services",3,"female",2014-01-24
"944",600,"Food",14,"female",2014-01-24
"945",250,"Food",11,"female",2014-01-24
"946",375,"Agriculture",8,"female",2014-01-24
"947",350,"Food",14,"female",2014-01-24
"948",250,"Retail",6,"female",2014-01-24
"949",475,"Food",14,"male",2014-01-24
"950",125,"Food",8,"female",2014-01-24
"951",250,"Agriculture",8,"female",2014-01-24
"952",125,"Arts",6,"female",2014-01-24
"953",125,"Services",8,"female",2014-01-24
"954",475,"Food",8,"male",2014-01-24
"955",125,"Food",14,"female",2014-01-24
"956",250,"Retail",11,"female",2014-01-24
"957",250,"Health",5,"female",2014-01-24
"958",825,"Education",14,"male",2014-01-24
"959",250,"Food",14,"female",2014-01-24
"960",600,"Agriculture",14,"male",2014-01-24
"961",175,"Agriculture",14,"female",2014-01-24
"962",375,"Food",9,"male",2014-01-24
"963",375,"Agriculture",8,"female",2014-01-24
"964",375,"Food",14,"female",2014-01-24
"965",250,"Retail",14,"male",2014-01-24
"966",625,"Clothing",10,"female",2014-01-24
"967",350,"Food",14,"female",2014-01-24
"968",250,"Transportation",8,"male",2014-01-24
"969",125,"Clothing",3,"female",2014-01-24
"970",300,"Services",8,"male",2014-01-24
"971",625,"Manufacturing",14,"male",2014-01-24
"972",950,"Transportation",14,"male",2014-01-25
"973",250,"Transportation",5,"male",2014-01-25
"974",350,"Health",14,"male",2014-01-25
"975",600,"Transportation",11,"male",2014-01-25
"976",700,"Food",14,"female",2014-01-25
"977",250,"Services",14,"male",2014-01-25
"978",1175,"Clothing",14,"female",2014-01-25
"979",250,"Clothing",14,"female",2014-01-25
"980",375,"Construction",7,"female",2014-01-25
"981",625,"Clothing",9,"male",2014-01-25
"982",250,"Clothing",8,"female",2014-01-25
"983",125,"Food",8,"male",2014-01-25
"984",350,"Services",14,"female",2014-01-25
"985",250,"Food",8,"female",2014-01-25
"986",625,"Services",8,"male",2014-01-25
"987",250,"Services",8,"male",2014-01-25
"988",125,"Food",3,"female",2014-01-27
"989",250,"Housing",8,"female",2014-01-27
"990",950,"Clothing",14,"female",2014-01-27
"991",1225,"Retail",14,"female",2014-01-27
"992",500,"Agriculture",14,"male",2014-01-27
"993",350,"Agriculture",14,"female",2014-01-27
"994",525,"Personal Use",26,"female",2014-01-27
"995",125,"Agriculture",14,"female",2014-01-27
"996",350,"Agriculture",8,"female",2014-01-27
"997",700,"Food",14,"male",2014-01-27
"998",350,"Retail",8,"female",2014-01-27
"999",950,"Agriculture",11,"male",2014-01-27
"1000",1250,"Transportation",14,"male",2014-01-27
"1001",1225,"Agriculture",14,"male",2014-01-27
"1002",350,"Agriculture",8,"female",2014-01-27
"1003",275,"Agriculture",14,"female",2014-01-27
"1004",125,"Retail",3,"female",2014-01-27
"1005",475,"Agriculture",14,"female",2014-01-27
"1006",1225,"Retail",14,"female",2014-01-27
"1007",950,"Agriculture",11,"male",2014-01-27
"1008",1225,"Retail",14,"male",2014-01-27
"1009",175,"Agriculture",14,"female",2014-01-27
"1010",250,"Retail",8,"male",2014-01-27
"1011",75,"Food",8,"female",2014-01-27
"1012",1375,"Transportation",14,"male",2014-01-27
"1013",950,"Retail",14,"female",2014-01-28
"1014",700,"Retail",14,"female",2014-01-28
"1015",250,"Food",14,"female",2014-01-28
"1016",825,"Retail",11,"female",2014-01-28
"1017",375,"Agriculture",11,"female",2014-01-28
"1018",600,"Food",8,"female",2014-01-28
"1019",1100,"Agriculture",20,"female",2014-01-28
"1020",250,"Agriculture",8,"male",2014-01-28
"1021",500,"Retail",8,"female",2014-01-28
"1022",350,"Agriculture",8,"male",2014-01-28
"1023",250,"Retail",6,"female",2014-01-28
"1024",125,"Food",8,"female",2014-01-28
"1025",250,"Education",8,"male",2014-01-28
"1026",525,"Retail",14,"male",2014-01-28
"1027",250,"Services",8,"male",2014-01-28
"1028",525,"Agriculture",11,"male",2014-01-28
"1029",525,"Transportation",8,"male",2014-01-28
"1030",750,"Retail",11,"female",2014-01-28
"1031",250,"Retail",8,"male",2014-01-28
"1032",125,"Health",3,"female",2014-01-28
"1033",500,"Retail",14,"female",2014-01-28
"1034",525,"Retail",8,"male",2014-01-28
"1035",250,"Food",8,"female",2014-01-28
"1036",200,"Food",8,"female",2014-01-28
"1037",250,"Food",6,"female",2014-01-28
"1038",125,"Services",3,"female",2014-01-28
"1039",250,"Food",8,"female",2014-01-28
"1040",375,"Agriculture",8,"male",2014-01-28
"1041",625,"Agriculture",14,"female",2014-01-28
"1042",250,"Food",11,"female",2014-01-28
"1043",500,"Agriculture",11,"female",2014-01-28
"1044",600,"Agriculture",14,"male",2014-01-28
"1045",625,"Clothing",11,"female",2014-01-28
"1046",475,"Food",11,"male",2014-01-29
"1047",125,"Clothing",3,"female",2014-01-29
"1048",350,"Food",8,"female",2014-01-29
"1049",250,"Services",14,"male",2014-01-29
"1050",250,"Retail",6,"female",2014-01-29
"1051",825,"Agriculture",14,"male",2014-01-29
